Date,PP01,TX01
2001-05-06,0.0,0,27.526842532762053
2001-05-07,0.212020132422306,1,24.343541962399335
2001-05-08,44.0666399044158,1,23.98645689962738
2001-05-09,0.0,0,26.32933178992514
2001-05-10,0.0,0,26.45388370939465
2001-05-11,0.0,0,27.533818549000177
2001-05-12,14.055960755112752,1,22.90397778797191
2001-05-13,0.0,0,25.44952174142484
2001-05-14,0.0,0,29.18033412028253
2001-05-15,13.51687713573642,1,26.984208786264983
2001-05-16,5.70703541591914,1,28.048271088223974
2001-05-17,6.226110897013779,1,26.7948490835099
2001-05-18,0.0,0,27.659904893596046
2001-05-19,0.08078432194244099,1,26.25923514416439
2001-05-20,3.4655129496539607,1,26.76899499275499
2001-05-21,18.555176130369617,1,26.53698203507807
2001-05-22,41.968596058698324,1,26.096365930910117
2001-05-23,1.6065796589568293,1,26.13629242658278
2001-05-24,7.994755078217804,1,25.569192772871375
2001-05-25,0.01902282572787686,1,24.213158280416696
2001-05-26,0.04022847990106415,1,26.163543852273207
2001-05-27,6.640607804198349,1,27.415024897885615
2001-05-28,0.0,0,30.09882939594962
2001-05-29,0.0,0,28.954468096491247
2001-05-30,35.84469886653092,1,26.418570196309325
2001-05-31,10.545514805176005,1,25.931631994829726
2001-06-01,0.0,0,26.204318154388965
2001-06-02,8.717324459322526,1,24.06819409348148
2001-06-03,0.0,0,26.898091767606815
2001-06-04,0.0,0,26.67838396563691
2001-06-05,0.0,0,28.75091643508606
2001-06-06,0.0,0,27.862423741248136
2001-06-07,0.0,0,27.52270184009348
2001-06-08,0.0,0,29.194914883870492
2001-06-09,0.0,0,29.164866044839982
2001-06-10,0.0,0,29.593617606991316
2001-06-11,0.0,0,30.237580724088563
2001-06-12,0.0,0,30.152925827743935
2001-06-13,0.0,0,29.56278299465531
2001-06-14,0.7435946989140814,1,27.089570375398782
2001-06-15,0.41158602158060875,1,25.851543750959685
2001-06-16,0.0,0,27.673998877429806
2001-06-17,0.0,0,29.26152384363475
2001-06-18,0.0,0,28.336473979090943
2001-06-19,12.524362625416776,1,27.01180472602118
2001-06-20,16.350274154457484,1,27.827369000733874
2001-06-21,10.980329405867584,1,27.457724900273227
2001-06-22,0.0,0,29.44902459170493
2001-06-23,0.024787837012491577,1,28.841298296582828
2001-06-24,0.2334966169807198,1,26.873612739837355
2001-06-25,44.81637694183484,1,26.177280190326243
2001-06-26,0.1894580116814102,1,26.850021888982987
2001-06-27,16.108185518440386,1,26.814586744885812
2001-06-28,0.0,0,29.150751511822868
2001-06-29,0.0,0,28.888310524035727
2001-06-30,0.0,0,29.619205864474885
2001-07-01,0.0,0,29.913351136188506
2001-07-02,0.0,0,29.39605796825332
2001-07-03,0.0,0,28.670977029102822
2001-07-04,5.263451262442998,1,26.34655844330336
2001-07-05,0.0,0,29.373345308206606
2001-07-06,0.0,0,30.551474925495555
2001-07-07,0.0,0,30.618202040814907
2001-07-08,0.0,0,30.215759578916845
2001-07-09,0.0,0,30.884680864287592
2001-07-10,0.0,0,30.96032094845302
2001-07-11,0.0,0,30.978124619701138
2001-07-12,0.0,0,30.777564111776773
2001-07-13,0.0,0,30.563011579229222
2001-07-14,0.0,0,30.541698946957233
2001-07-15,0.0,0,30.660021431663708
2001-07-16,0.0,0,30.97597548758285
2001-07-17,5.998107906046126,1,29.160665447911484
2001-07-18,0.0,0,30.225231906148935
2001-07-19,12.849013849698743,1,28.490845329940598
2001-07-20,2.9771255470009943,1,27.810391557922276
2001-07-21,0.0,0,30.154745696031938
2001-07-22,0.0,0,30.7376474295573
2001-07-23,0.0,0,30.30237159843472
2001-07-24,0.0,0,30.915395379827157
2001-07-25,0.0,0,31.309510637938565
2001-07-26,0.0,0,31.2296197922305
2001-07-27,4.012873581988226,1,29.276007077442493
2001-07-28,0.0,0,29.921004248177688
2001-07-29,0.0,0,30.132730226841307
2001-07-30,1.7976728642207833,1,28.910635484719297
2001-07-31,0.0,0,29.175359202786385
2001-08-01,0.0,0,29.81917512839708
2001-08-02,48.47464814002532,1,28.571192061537005
2001-08-03,2.753537467382271,1,27.695094308745997
2001-08-04,0.0,0,29.13602283900476
2001-08-05,0.0,0,29.288803776426644
2001-08-06,0.0,0,29.795240947667857
2001-08-07,0.0,0,29.128658172910907
2001-08-08,0.0,0,29.411156488017358
2001-08-09,0.0,0,30.10865157556173
2001-08-10,0.0,0,30.286079292770527
2001-08-11,0.0,0,30.722834626232387
